negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches,price
1,4,2,73,9,2850.0,12.5,25000000.0
1,3,1,50,6,2850.0,12.5,12000000.0
0,3,1,8,4,2850.0,12.0,8800000.0
0,1,1,41,4,2850.0,10.1,45000000.0
0,1,1,17,7,2850.0,3.0,15000000.0
0,2,1,13,9,3000.0,11.5,27500000.0
1,4,2,62,9,2850.0,15.0,19500000.0
1,4,3,8,4,3450.0,6.5,37500000.0
0,3,2,84,6,2100.0,9.0,32000000.0
0,4,2,89,4,2250.0,10.0,24000000.0
0,3,1,52,6,2850.0,16.5,6000000.0
1,4,3,41,4,2650.0,6.0,48000000.0
1,6,3,92,13,6000.0,432.0,130000000.0
0,2,1,73,9,2850.0,8.6,19500000.0
1,2,1,166,4,2850.0,10.0,11000000.0
0,4,4,166,4,2850.0,14.0,45000000.0
1,5,1,101,15,2850.0,9.0,9000000.0
0,4,1,66,6,2850.0,23.0,18000000.0
0,2,1,149,15,2850.0,40.0,8500000.0
0,1,1,21,11,2850.0,92.0,11000000.0
1,1,1,44,20,2850.0,39.0,12090000.0
0,2,1,50,6,2850.0,5.0,11500000.0
1,5,2,166,4,5000.0,20.0,45000000.0
0,5,5,166,4,2850.0,56.0,77000000.0
0,4,2,76,10,2850.0,10.0,19500000.0
1,3,1,50,6,2850.0,15.0,27500000.0
0,3,2,166,4,2850.0,5.6,28000000.0
0,1,1,101,15,2850.0,11.0,120000.0
0,2,2,34,4,2850.0,11.0,160000.0
1,3,2,154,6,2850.0,12.5,13500000.0
1,3,3,166,4,2850.0,3.0,40000000.0
0,7,4,166,4,3500.0,13.15,69500000.0
1,3,1,166,4,2850.0,13.0,17500000.0
0,3,1,13,9,2850.0,10.0,11500000.0
0,4,3,166,4,4200.0,23.0,70000000.0
0,4,3,166,4,4000.0,11.2,45000000.0
1,4,1,92,13,2850.0,23.0,14500000.0
1,5,2,119,6,3000.0,18.0,18500000.0
1,4,4,166,4,2850.0,11.0,72500000.0
0,3,1,165,6,2850.0,15.0,16000000.0
1,5,2,166,4,2850.0,12.0,33000000.0
0,3,1,50,6,2850.0,17.0,8500000.0
0,3,3,87,4,2850.0,7.0,36000000.0
1,3,1,50,6,2850.0,19.1,13500000.0
0,3,2,50,6,2850.0,9.5,19500000.0
0,3,1,66,6,2850.0,7.5,7.5
0,4,3,50,6,2300.0,12.0,43500000.0
0,3,1,105,4,2850.0,7.0,11500000.0
1,4,2,41,4,2850.0,8.0,47000000.0
1,10,10,122,17,2850.0,101.0,440000000.0
0,6,1,58,4,2850.0,146.0,21900000.0
0,4,2,35,4,2850.0,11.0,98000000.0
0,3,1,101,15,2850.0,15.0,12500000.0
0,5,4,31,4,4000.0,12.8,265000000.0
0,3,2,76,10,2850.0,8.5,15500000.0
0,3,1,166,4,2850.0,6.5,8500000.0
0,2,2,166,4,2850.0,6.0,14000000.0
1,5,2,50,6,2900.0,15.0,23000000.0
0,1,1,36,4,2850.0,2.29,8000000.0
0,3,2,121,4,1500.0,10.0,85000.0
0,1,1,152,22,3500.0,11.0,1950000.0
0,5,3,76,10,2850.0,8.0,30000000.0
1,3,2,133,4,2850.0,6.5,17500000.0
0,3,1,50,6,2850.0,13.5,7500000.0
0,3,4,166,4,2988.0,10.3,54000000.0
0,3,2,117,6,2850.0,10.0,225000000.0
0,3,1,61,4,2850.0,10.0,18500000.0
0,1,1,73,9,2850.0,11.0,21000000.0
1,3,1,166,4,2850.0,16.0,29000000.0
1,4,2,92,13,2850.0,15.0,19000000.0
1,3,2,166,4,3000.0,7.0,51000000.0
1,3,1,66,6,2850.0,10.0,6700000.0
0,3,2,105,4,1480.0,10.0,19500000.0
1,3,1,73,9,2850.0,10.0,6600000.0
1,4,1,79,11,2850.0,80.0,6500000.0
0,5,2,62,9,2850.0,24.0,30000000.0
0,4,3,98,4,2850.0,10.0,55000000.0
1,5,4,166,4,5000.0,92.0,350000000.0
0,3,1,66,6,2850.0,8.0,12000000.0
0,3,1,166,6,2850.0,11.0,8300000.0
1,4,2,81,6,2750.0,5.13,19500000.0
0,2,2,166,4,840.0,3.5,15000000.0
0,3,1,166,6,2850.0,44.0,7000000.0
1,3,1,41,4,2850.0,14.0,55000000.0
0,5,4,50,6,2850.0,11.0,28500000.0
0,3,2,50,6,3700.0,15.0,35000000.0
1,3,1,76,10,2850.0,20.0,6500000.0
0,3,2,50,6,2850.0,6.33,13500000.0
0,5,5,166,4,2850.0,16.0,95000000.0
1,8,5,166,4,2850.0,7.5,65000000.0
0,3,2,50,6,2850.0,8.0,13500000.0
0,3,1,166,4,2850.0,10.0,10500000.0
0,4,2,76,10,2850.0,10.0,9800000.0
1,5,4,76,10,2850.0,20.0,47000000.0
1,2,1,64,6,2850.0,10.0,13500000.0
0,4,4,147,4,3345.0,11.0,60000000.0
1,3,1,121,4,2850.0,11.0,22500000.0
0,3,1,76,10,2850.0,21.0,9500000.0
0,3,2,152,22,2850.0,9.5,16000000.0
1,3,1,85,6,2850.0,32.0,2700000.0
1,3,3,166,4,2850.0,6.0,33000000.0
1,4,1,109,6,2850.0,120.0,17500000.0
0,1,1,76,10,2850.0,13.0,18500000.0
1,2,1,50,6,2850.0,5.2,6300000.0
1,2,1,110,6,2850.0,25.0,11200000.0
1,4,3,147,4,4516.0,9.8,88000000.0
1,4,1,157,6,3600.0,7.0,70000000.0
0,3,1,50,6,2850.0,7.0,8000000.0
1,1,1,50,6,2850.0,12.01,14000000.0
1,1,1,73,9,2850.0,13.0,17000000.0
1,5,5,166,4,6400.0,20.5,260000000.0
1,3,2,166,4,2850.0,6.1,26000000.0
0,4,1,142,4,2850.0,11.0,40000000.0
0,3,1,166,4,2850.0,13.0,14200000.0
0,4,4,113,4,2850.0,13.64,65000000.0
1,3,1,50,6,2850.0,13.0,18000000.0
0,6,2,166,4,2850.0,12.0,85000000.0
0,3,1,133,4,2850.0,7.0,21000000.0
1,5,3,147,4,40000.0,8.0,46000000.0
1,2,1,166,6,2850.0,17.4,5000000.0
0,3,1,66,6,2850.0,15.5,13000000.0
0,2,1,44,20,2850.0,40.0,6800000.0
0,2,1,126,9,2700.0,7.5,5300000.0
1,2,1,50,6,1850.0,10.0,16000000.0
0,4,1,64,6,2850.0,15.8,24000000.0
0,3,1,166,4,950.0,11.0,35000000.0
0,2,1,166,4,2850.0,11.0,35000.0
0,3,2,142,4,2850.0,5.0,16000000.0
0,4,4,155,9,2850.0,10.0,35000000.0
0,6,3,166,4,2850.0,13.8,70000000.0
0,7,6,33,4,4500.0,8.3,85000000.0
0,3,3,166,4,2850.0,7.0,29500000.0
0,3,1,166,4,2850.0,3.0,21000000.0
1,4,6,157,6,3800.0,8.0,69000000.0
1,3,1,17,7,2850.0,8.33,5000000.0
0,3,1,66,6,2850.0,24.0,12500000.0
0,2,1,62,9,2850.0,2.5,3200000.0
0,4,4,166,4,5000.0,11.0,285000000.0
0,4,3,138,6,2850.0,10.0,16500000.0
0,1,1,148,16,2850.0,40.0,4500000.0
0,3,1,62,9,2850.0,14.0,10000000.0
0,5,2,166,4,2850.0,14.01,100000000.0
1,3,1,41,4,2850.0,8.08,39000000.0
0,2,2,166,4,2850.0,3.6,12000000.0
0,3,2,166,4,2850.0,6.0,35000000.0
1,5,4,33,4,2850.0,7.8,149300000.0
0,2,1,62,9,2850.0,6.5,6000000.0
1,4,2,166,4,1468.0,17.2,10000000.0
1,4,3,35,4,3280.0,12.8,325000000.0
1,4,2,166,4,2850.0,25.75,120000000.0
1,3,2,78,6,2850.0,8.7,22700000.0
0,4,2,64,6,2000.0,8.0,27500000.0
1,3,1,61,4,2850.0,10.0,14500000.0
0,3,1,62,9,2850.0,10.0,14500000.0
0,3,1,66,6,2850.0,7.0,13500000.0
1,3,1,61,4,2850.0,7.0,17000000.0
0,3,1,166,4,2850.0,3.0,21000000.0
0,4,3,166,4,3100.0,6.0,39000000.0
0,5,5,35,4,6500.0,11.0,750000000.0
1,5,2,166,4,2850.0,10.0,20000000.0
1,3,3,15,4,2350.0,9.9,63000000.0
0,3,2,128,4,2850.0,7.75,19000000.0
0,5,2,48,5,2850.0,208.0,83200000.0
0,4,2,84,6,2450.0,7.0,37500000.0
1,3,1,61,4,2850.0,6.0,9500000.0
1,2,1,96,4,2850.0,6.5,9000000.0
0,4,3,76,10,2850.0,20.0,36500000.0
0,4,1,160,15,2850.0,11.0,9720000.0
0,2,1,133,4,2850.0,6.0,7800000.0
1,3,2,96,4,2850.0,7.0,24000000.0
0,1,1,166,4,2850.0,11.0,11500000.0
0,3,2,61,4,2850.0,7.0,13000000.0
1,2,1,50,6,2850.0,10.0,15000000.0
0,6,5,41,4,2850.0,3.3,35000000.0
1,6,5,117,6,2850.0,10.0,26000000.0
0,3,3,166,5,2850.0,16.9,30000000.0
0,3,2,157,6,2000.0,6.75,37000000.0
0,3,1,50,6,2850.0,12.8,18000000.0
0,8,8,78,6,2850.0,19.0,65000000.0
0,3,1,66,6,2850.0,7.5,16000000.0
1,6,2,41,4,2850.0,7.3,60000000.0
0,4,2,50,6,2850.0,10.0,9500000.0
0,4,2,166,4,2850.0,9.4,22000000.0
1,1,1,138,6,2850.0,11.0,11000000.0
0,2,1,123,4,2850.0,6.0,3800000.0
0,3,2,100,14,2850.0,80.0,9500000.0
1,1,1,166,4,2850.0,23.0,80500000.0
0,5,4,76,10,2850.0,20.0,47000000.0
0,4,3,50,6,2850.0,11.0,33500000.0
0,3,1,83,12,2850.0,11.0,9500000.0
0,4,2,101,15,2850.0,9.8,33500000.0
1,3,2,8,4,2850.0,12.0,11000000.0
1,3,1,66,6,2850.0,16.0,8000000.0
1,4,1,50,6,2850.0,10.0,4800000.0
0,5,2,133,4,2850.0,11.0,28000000.0
0,3,1,50,6,2850.0,15.0,5000000.0
1,5,2,61,4,2850.0,8.5,24000000.0
1,4,1,166,13,2850.0,25.0,3600000.0
0,3,2,50,6,2500.0,8.38,22000000.0
0,1,1,92,13,2850.0,11.0,7000000.0
1,2,1,166,11,2850.0,9.0,20000000.0
0,4,4,166,4,3300.0,11.47,120000000.0
0,6,3,50,6,2850.0,17.9,39800000.0
0,4,3,133,4,2850.0,11.0,23000000.0
0,3,1,61,4,2850.0,23.0,9800000.0
0,3,2,155,9,2850.0,13.0,9000000.0
0,3,2,166,6,1010.0,5.05,14000000.0
0,10,4,66,6,2850.0,25.0,40000000.0
1,4,3,82,4,2200.0,9.0,35000000.0
1,5,2,166,4,2850.0,12.0,85000000.0
0,9,9,112,16,2850.0,80.0,33000000.0
0,3,1,50,6,2850.0,23.0,20000000.0
0,5,4,32,4,5500.0,10.0,155000000.0
0,2,1,30,4,2850.0,11.0,5500000.0
1,5,2,50,6,3000.0,10.0,35000000.0
0,2,1,50,6,2850.0,7.5,14000000.0
1,6,5,166,4,2850.0,13.0,130000000.0
1,2,1,166,4,2850.0,10.0,17500000.0
0,3,2,142,4,2850.0,7.31,23000000.0
1,3,1,166,4,2850.0,10.0,12500000.0
0,5,4,166,4,4000.0,21.3,80000000.0
1,5,1,50,6,2850.0,13.0,21500000.0
1,4,4,166,6,6000.0,13.5,150000000.0
0,6,4,166,4,4000.0,10.0,30000000.0
0,3,1,50,6,2850.0,14.0,9000000.0
1,5,5,166,4,2042.0,7.5,65000000.0
1,3,2,157,6,2850.0,10.0,33000000.0
0,3,1,61,4,2850.0,6.6,9000000.0
0,3,1,92,13,2850.0,32.0,3750000.0
0,4,1,50,6,2850.0,10.0,52500000.0
1,8,8,166,4,5000.0,15.0,135000000.0
0,5,4,8,4,5000.0,12.0,47000000.0
0,3,1,42,6,2850.0,15.0,5300000.0
0,4,3,166,4,1690.0,8.0,31000000.0
0,1,1,25,4,2850.0,16.3,175000000.0
0,3,1,166,4,2850.0,7.2,15500000.0
0,4,2,108,9,2850.0,30.0,38000000.0
1,5,4,166,4,3509.0,23.7,98400000.0
0,3,2,50,6,1350.0,12.5,19800000.0
1,3,2,36,4,2325.0,7.6,70000000.0
1,4,2,73,9,2850.0,10.0,15000000.0
0,2,1,62,9,2850.0,12.5,15000000.0
1,5,3,126,9,2850.0,10.0,22000000.0
0,3,2,89,4,2850.0,7.5,15000000.0
1,2,1,73,9,2850.0,11.0,8500000.0
0,3,2,82,4,1800.0,11.4,21500000.0
0,3,3,166,4,2100.0,7.0,34500000.0
1,3,1,166,4,2850.0,8.6,19500000.0
1,4,3,139,4,4500.0,13.0,133000000.0
1,3,2,166,4,2850.0,8.7,26000000.0
0,4,2,89,4,2850.0,15.0,19000000.0
1,3,2,166,4,2850.0,5.0,22000000.0
0,3,3,126,9,2850.0,10.0,21000000.0
1,4,3,13,9,2850.0,20.0,22500000.0
0,3,1,44,20,2850.0,40.0,2500000.0
0,1,1,54,4,2850.0,11.0,30000.0
0,3,1,8,4,2850.0,9.0,18500000.0
0,2,1,50,6,1050.0,6.0,7900000.0
0,4,3,166,4,4000.0,15.0,60000000.0
0,3,1,64,6,2850.0,11.0,28000000.0
0,5,5,166,4,7000.0,50.0,165000000.0
0,2,1,66,6,2850.0,10.0,5800000.0
0,2,2,166,4,2850.0,10.0,8000000.0
0,3,2,87,4,2850.0,11.0,25000000.0
0,3,2,133,4,2850.0,7.8,25000000.0
0,1,1,109,6,2850.0,13.0,3300000.0
0,3,1,105,4,2850.0,10.0,7000000.0
1,2,1,73,9,2850.0,11.0,7000000.0
0,4,1,92,13,1650.0,20.0,13500000.0
0,4,2,82,4,2850.0,12.0,35000000.0
0,5,3,121,4,2850.0,7.0,32500000.0
0,2,1,166,6,2850.0,11.0,3550000.0
1,4,1,87,4,2850.0,6.5,38000000.0
0,3,1,61,4,2850.0,11.78,10000000.0
0,2,2,166,4,1800.0,12.4,80000000.0
0,6,3,64,6,2850.0,12.5,23000000.0
0,2,1,131,10,2850.0,6.0,12500000.0
0,4,2,50,6,2850.0,6.0,20000000.0
0,3,2,8,4,2850.0,7.7,38700000.0
0,3,1,61,4,2850.0,11.0,12000000.0
1,7,7,166,4,8500.0,11.0,160000000.0
0,4,3,133,4,2850.0,11.0,25800000.0
0,5,2,76,10,2850.0,10.6,24500000.0
1,4,2,50,6,2850.0,12.5,48500000.0
1,3,2,166,4,1664.0,11.0,25000000.0
0,2,1,92,13,2850.0,23.0,4500000.0
0,3,1,146,7,2850.0,20.0,2200000.0
1,6,4,166,4,2800.0,6.5,61000000.0
0,3,2,61,4,2850.0,12.5,17200000.0
0,3,2,61,4,2850.0,7.8,15000000.0
0,3,1,141,20,2850.0,22.0,6500000.0
0,6,6,7,11,5609.0,36.22,25000000.0
1,5,4,166,4,4500.0,10.0,55000000.0
0,2,1,166,4,2850.0,3.0,14500000.0
0,1,1,43,20,2850.0,6.5,2500000.0
0,4,3,98,4,4500.0,7.5,51000000.0
0,3,1,61,4,2850.0,10.0,11700000.0
0,3,1,73,9,2850.0,25.0,13500000.0
0,8,2,101,15,2850.0,11.0,57500000.0
1,5,2,165,6,2850.0,22.0,30000000.0
1,3,1,75,6,3000.0,14.5,25000000.0
1,3,1,73,9,2850.0,11.0,12500000.0
1,5,2,50,6,2850.0,12.5,60000000.0
0,1,1,138,6,2850.0,11.0,7500000.0
1,3,1,62,9,2850.0,12.5,5500000.0
0,5,1,13,9,2850.0,6.5,9800000.0
0,4,4,166,4,2670.0,11.0,62000000.0
0,3,2,166,6,2850.0,5.0,12000000.0
1,5,2,66,6,2850.0,15.0,32000000.0
1,5,5,166,4,3800.0,6.2,75000000.0
1,5,2,166,4,2850.0,26.8,115000000.0
0,3,1,50,6,2850.0,19.8,19800000.0
1,2,1,17,7,2850.0,30.0,2600000.0
0,3,1,50,6,2850.0,9.8,6800000.0
1,5,4,166,4,6500.0,20.5,170000000.0
1,3,1,166,4,2850.0,12.0,8800000.0
1,3,2,50,6,2850.0,7.0,14000000.0
1,4,1,66,6,2850.0,7.8,25000000.0
0,2,1,166,4,1200.0,12.25,11500000.0
0,7,1,166,4,2850.0,17.0,23000000.0
0,1,1,8,4,2850.0,6.0,9500000.0
0,3,1,50,6,2850.0,10.0,5500000.0
1,3,2,166,4,2500.0,11.78,11000000.0
1,3,2,166,4,2850.0,12.5,12500000.0
0,5,2,116,4,2850.0,9.5,47000000.0
0,1,1,166,4,2850.0,10.0,12500000.0
1,2,1,92,13,2850.0,18.5,12000000.0
0,3,1,62,9,2850.0,13.0,8000000.0
0,4,1,84,6,2850.0,20.0,52000000.0
1,1,1,73,9,2000.0,8.0,9500000.0
1,4,3,76,10,2850.0,17.0,55000000.0
0,1,1,138,6,2850.0,6.5,9500000.0
0,1,1,41,4,2850.0,10.1,45000000.0
1,2,1,166,6,2850.0,15.5,5300000.0
1,3,1,62,9,1700.0,17.0,9500000.0
0,2,1,157,6,2850.0,7.6,9000000.0
0,3,1,123,4,2850.0,10.0,5500000.0
0,6,6,34,4,2850.0,12.7,15200000.0
0,7,1,61,4,2850.0,21.0,55000000.0
1,4,1,126,9,2850.0,12.65,15000000.0
0,5,3,14,2,2850.0,15.0,27500000.0
0,5,1,66,6,2850.0,10.0,13500000.0
1,3,1,62,9,2850.0,12.5,5500000.0
1,3,1,126,9,2850.0,10.0,9800000.0
1,3,2,8,4,2850.0,6.1,26000000.0
0,3,1,166,6,3000.0,15.5,39000000.0
0,4,2,50,6,2850.0,16.0,15200000.0
0,3,1,110,6,2850.0,12.5,2800000.0
0,6,3,166,4,2850.0,15.0,46000000.0
1,4,1,76,10,2850.0,10.0,18000000.0
0,4,4,166,4,3000.0,10.0,125000000.0
0,2,2,126,9,2850.0,8.5,17000000.0
0,3,1,50,6,2850.0,10.0,8000000.0
1,3,2,166,4,2850.0,12.5,18500000.0
0,5,5,15,4,14000.0,32.0,40000000.0
0,3,1,50,6,2850.0,10.0,16500000.0
0,2,1,42,6,2850.0,6.5,3500000.0
0,3,1,76,10,2850.0,45.0,7500000.0
1,1,1,166,4,3500.0,23.64,465000000.0
1,5,1,92,13,2850.0,6.0,13000000.0
0,4,2,92,13,2850.0,21.0,22500000.0
1,5,4,31,4,5000.0,18.38,350000000.0
0,6,5,33,4,3500.0,11.0,240000000.0
0,3,1,13,9,2850.0,9.0,3500000.0
0,6,3,166,4,2850.0,13.0,60000000.0
1,1,1,166,4,2850.0,3.5,6000000.0
0,5,3,76,10,2850.0,10.0,58000000.0
0,2,2,138,6,2850.0,13.5,11000000.0
1,2,1,62,9,2850.0,10.0,11000000.0
1,3,2,126,9,2850.0,11.0,30000000.0
1,3,2,166,4,1600.0,11.5,45000000.0
0,4,1,155,9,2000.0,20.0,40000000.0
1,4,4,35,4,5000.0,9.0,285000000.0
0,4,2,157,6,2850.0,11.0,64000000.0
0,3,1,105,4,2850.0,10.0,14000000.0
1,2,1,166,4,2850.0,8.55,22000000.0
0,4,1,141,20,2850.0,15.0,3800000.0
0,5,5,166,4,4012.0,7.0,68500000.0
1,4,3,166,4,2850.0,6.0,31000000.0
1,2,1,166,4,2850.0,3.0,12000000.0
0,5,4,166,4,3700.0,10.0,51000000.0
0,3,1,66,6,2850.0,13.5,12000000.0
1,5,4,166,4,4200.0,16.0,75000000.0
0,3,1,119,6,2850.0,15.0,6000000.0
0,4,3,166,4,2850.0,10.0,20000000.0
0,5,2,165,6,2850.0,11.0,650000.0
0,1,1,1,15,2850.0,11.0,13500000.0
1,4,3,166,4,2455.0,12.44,45000000.0
0,1,1,78,6,2850.0,6.1,1000000.0
1,5,4,166,4,2850.0,22.0,43000000.0
0,2,1,85,6,2850.0,12.5,3000000.0
0,1,1,121,4,2850.0,25.0,150000000.0
0,5,3,166,4,3800.0,20.0,170000000.0
1,5,4,166,4,3192.0,17.5,55000000.0
0,1,1,119,6,2850.0,13.5,6000000.0
1,2,1,50,6,2850.0,14.5,66000000.0
0,4,4,166,4,4000.0,18.0,175000000.0
1,3,1,50,6,2850.0,45.0,23000000.0
0,3,1,61,4,2850.0,12.5,16500000.0
0,6,4,139,4,2850.0,6.0,59000000.0
0,4,2,166,4,2850.0,6.0,19000000.0
0,4,1,166,4,2850.0,15.0,16500000.0
1,5,3,62,9,2850.0,20.0,31000000.0
0,2,2,62,9,2850.0,10.0,8500000.0
1,4,2,166,4,2850.0,7.0,19000000.0
1,1,1,41,4,2850.0,3.6,15000000.0
0,4,1,138,6,2850.0,9.0,16500000.0
1,3,1,90,13,2850.0,53.0,4500000.0
1,4,2,117,6,2850.0,10.0,44000000.0
0,3,1,166,4,2850.0,20.0,28000000.0
1,5,5,166,4,2850.0,11.0,90000000.0
1,3,1,66,6,2850.0,20.0,14000000.0
0,3,1,98,4,2200.0,8.2,42500000.0
1,4,1,107,1,2850.0,70.0,8750000.0
1,3,1,117,6,2850.0,12.0,25000000.0
0,6,4,166,4,4600.0,11.0,65000000.0
0,3,2,155,9,2850.0,10.0,12500000.0
0,4,2,66,6,2850.0,10.0,32000000.0
0,3,1,165,6,2850.0,15.0,16000000.0
0,4,2,166,6,2850.0,12.0,15500000.0
0,2,1,58,4,2850.0,11.0,14500000.0
1,4,2,92,13,2850.0,30.0,7500000.0
0,5,4,64,6,3000.0,11.0,40000000.0
1,2,2,166,4,2850.0,3.6,12000000.0
0,4,2,138,6,1500.0,10.5,12500000.0
0,8,4,50,6,2850.0,10.0,58500000.0
0,1,1,79,11,2850.0,11.5,3800000.0
0,6,3,92,13,2850.0,56.0,31000000.0
1,2,1,166,4,2850.0,10.0,13500000.0
0,4,3,157,6,2850.0,10.0,38000000.0
1,2,1,156,13,2850.0,20.0,6800000.0
1,4,2,166,4,2850.0,9.7,32000000.0
0,5,5,166,4,3500.0,20.0,65000000.0
1,1,1,76,10,2850.0,7.5,4700000.0
0,3,2,20,4,2850.0,10.0,25000000.0
0,4,3,69,4,2850.0,11.0,21500000.0
1,3,1,117,6,2850.0,10.0,22000000.0
0,2,1,50,6,1007.0,11.6,25000000.0
1,4,3,133,4,4000.0,8.0,19500000.0
1,5,3,166,4,2850.0,8.0,35000000.0
1,3,1,74,15,2850.0,75.0,3500000.0
0,1,1,36,4,2850.0,19.65,30457500.0
1,4,4,166,4,2850.0,8.0,35000000.0
0,4,1,101,15,2850.0,320.0,12000000.0
0,4,1,13,9,2850.0,24.0,18500000.0
0,3,1,133,4,2850.0,10.0,12500000.0
0,1,1,76,10,2850.0,20.0,29000000.0
1,5,3,50,6,2850.0,10.5,45000000.0
0,3,2,110,6,2850.0,48.0,3600000.0
0,5,2,166,6,2850.0,10.0,35000000.0
1,1,1,73,9,3200.0,20.0,28000000.0
0,3,1,166,4,2200.0,9.0,39000000.0
0,5,2,126,9,2850.0,10.74,30000000.0
1,3,2,166,4,1380.0,9.8,22500000.0
1,3,2,50,6,2850.0,16.0,9800000.0
1,4,2,133,4,2850.0,8.0,26000000.0
1,3,3,166,4,2850.0,8.0,25500000.0
1,3,2,166,4,4600.0,6.0,18000000.0
1,2,1,166,6,2850.0,9.0,8600000.0
0,3,1,50,6,2850.0,12.5,8500000.0
0,4,3,33,4,2736.0,9.35,110000000.0
0,4,2,66,6,2200.0,10.0,36000000.0
1,4,4,166,4,3100.0,8.0,50000000.0
0,3,2,166,4,1480.0,10.0,19500000.0
0,1,1,75,6,2850.0,10.0,8000000.0
1,3,2,98,4,1250.0,8.0,18500000.0
0,4,3,20,4,3900.0,15.0,95000000.0
1,4,3,166,4,2850.0,9.5,65000000.0
0,1,1,73,9,2850.0,15.0,7500000.0
1,3,1,61,4,2850.0,10.0,14500000.0
1,2,1,166,6,2850.0,8.0,4500000.0
0,5,4,166,4,2850.0,9.5,32000000.0
0,4,3,166,4,2850.0,6.53,24000000.0
0,3,2,166,4,2800.0,8.0,22500000.0
0,5,6,50,6,2850.0,16.5,49500000.0
0,5,2,34,4,3500.0,8.25,90000000.0
1,4,3,166,4,2850.0,28.5,165000000.0
1,3,2,166,4,1720.0,11.0,48000000.0
0,2,1,57,7,2850.0,20.0,4500000.0
0,2,2,64,6,1800.0,10.0,30000000.0
1,3,1,166,6,2850.0,8.5,19000000.0
0,1,1,126,9,2850.0,50.0,75000000.0
1,3,3,89,4,2850.0,14.0,32500000.0
0,2,1,50,6,2850.0,7.0,3500000.0
0,3,1,73,9,2850.0,10.0,16500000.0
0,3,1,166,6,2850.0,40.0,8000000.0
0,5,5,166,4,6300.0,6.0,85000000.0
0,4,1,42,6,1756.0,40.0,9800000.0
0,2,1,58,4,2850.0,14.5,2800000.0
0,3,1,79,11,4000.0,17.9,110000000.0
0,5,4,166,4,3000.0,15.5,85000000.0
0,6,5,166,4,4600.0,8.5,70000000.0
1,3,2,61,4,2850.0,6.5,18500000.0
1,2,1,50,6,2850.0,3.0,7500000.0
1,5,4,139,4,2410.0,11.8,45000000.0
0,3,2,73,9,2850.0,10.0,16500000.0
0,3,1,61,4,2850.0,11.0,16500000.0
1,3,2,48,5,2850.0,10.0,12500000.0
1,3,2,66,6,2850.0,10.0,26000000.0
0,4,3,50,6,2850.0,10.0,27500000.0
0,2,2,166,4,2850.0,6.0,12000000.0
1,1,1,62,9,2850.0,15.0,45000000.0
1,2,1,58,4,2850.0,10.0,9500000.0
0,5,2,92,13,2850.0,100.0,8500000.0
1,4,3,75,6,3600.0,6.8,34000000.0
0,3,1,166,4,2850.0,5.5,30000000.0
